case_id,query,true_intent,baseline_intent,domain_aware_intent,multi_issue,symptom_domains,decision_hint
CASE_007495,"@AppleSupport so, iPhone X and Watch 3 - my Nike and Nokia Health apps won’t sign in - I use both daily, please help I’ve tried everything. ",ACCOUNT_APPLEID_ICLOUD,APP_STORE_PURCHASES_BILLING,ACCOUNT_APPLEID_ICLOUD,False,,PROCEED
CASE_003762,so are ya gonna make an update that fixes the stupid question marks in the damn boxes when i️ text/tweet/etc????? or???? @115858 @AppleSuppo,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_007788,Every single #iOS new update is making my iPhone6 slow as hell after in installs. What’s up with this buggy software OS @AppleSupport??,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_006092,@AppleSupport I still have to switch WiFi off on my iPhone like 50 times a day since it keeps switching on automatically. What’s the deal??,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_003933,@AppleSupport what’s your problem??? Too busy making pretty videos to fix your shit #ovetpricedforstupidmistakes https://t.co/wYYmN2bM8y @Ap,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001767,MY IPHONE JUST GAVE ME A DAMN HEART ATTACK BY DELETING EVERYTHING IN MY CAMERA ROLL! Now it’s trying to restore everything. Omg fuck @115858,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002241,"@AppleSupport i have an iphone 8 plus and my reachability has stopped working. should i restart the phone? @AppleSupport thanks, it helped! ",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001152,"Dear @115858, 

My six-year old son Just asked Siri, (on my locked phone) whilst holding down the ‘home bottom’ to call his mum, and she did",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007867,"Phone died at 80%, turned back on itself at 10%,turned straight off,then back on itself at 25%,turned off and back on at 43% and continued t",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_005807,@115858 why your update mess my phone up? Always replacing my I’s with this. https://t.co/iP51he7zwl,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002462,Thanks @115858... iOS 11 is working great! https://t.co/jnLXLZzO2b @AppleSupport Lots of goofy things like this happen. did you guys give iO,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001110,@115858 please fix this auto brightness. Drains my battery @AppleSupport Thank You!,BATTERY_CHARGING_POWER,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,True,"BATTERY_CHARGING_POWER, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_002726,Dear @115858 how am I supposed to do an update when every time I click the install update button it says unable to install try later? 😡 @App,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001704,@115858 @AppleSupport que puedo hacer con el lag del teclado en iOS 11 en un iPhone 6Plus?? @AppleSupport Thanks!,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002715,"Hola @AppleSupport para cuando #applepay compatible con tarjetas ING? @48556 
Gracias. @AppleSupport Ah okey, dont worry i can in english. Q",GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001079,"@123765 @115858 Well, so I write this nice tweet about our favorite Japanese restaurant. I decide to geo-locate. Twitter wants permission to",KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_004970,@AppleSupport #iPhone6SPlus suffers serious #battery loss after new iOS11.1 upgrade #iOS11 #iOS11TH how long is battery life in #iPhoneX 😱😅 ,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_004246,@AppleSupport Pathetic ! Need  solutions asap,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005375,@AppleSupport why when is it when you use the letter I it’s changed @AppleSupport Thank you i think it worked,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_003228,"@AppleSupport hi, I can’t get any apps to download. I’ve tried a forced restart, changing and resetting the language etc - any suggestions? ",OS_UPDATE_SYSTEM_PERFORMANCE,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_000623,Getting distorted outgoing Voice msg quality w the last update to #iPhone &amp; #WhatsApp @4305 @AppleSupport Bluetooth is off but sounds on,CONNECTIVITY_WIFI_BLUETOOTH,AUDIO_SOUND_SPEAKER,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_007045,Ae @115858 que diabo é isso que geral inclusive eu com BUG na hora de digitar I’m ou I️ ou sei lá q caralho é esse que aparece uma interroga,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_002635,"@AppleSupport hi Apple support, I can hear “people” talking to me whilst I am using the music app on my iPhone 6s can you check it out plz x",AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_003766,Hey @115858 ... fix your operating system and fire the incompetent people that made it. #iOS #iOS11 I️ I️ I️ I️ I️,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005833,"Clemens finds Marcus McCoy for a 36-yard touchdown. The two-point attempt is good, but I️t didn’t look like I️t. Refs are horrible today. 31",KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_006272,"@115858  @AppleSupport why haven’t you done anything about this “I️ “ @AppleSupport Great! I’m on the public beta, see there’s an update rea",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000160,@AppleSupport I’m still having major battery issues since downloading 11.0.3 despite 3 trips to an Apple store and a complete reset done by ,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_000472,I need to submit an bug report to @115858 in regards to their iOS 11 update. I have more infor on the podcast app not working. @AppleSupport,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002048,@AppleSupport Is there to set up a Genius Bar appointment through the Apple Store app? Or is it through the website? @AppleSupport I didn't ,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006609,@115858 would I be asked to verify my bank details and personal details suddenly? Is this legitimately @AppleSupport how do I know it’s not ,HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_006965,"For whatever reason, my iPhone doesn't want me to type the letter ""I"" without this popping up. Idk why. https://t.co/mjFa72Sgqp And this is ",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006231,let me know there is any fix for it. Thanks https://t.co/psGLJjhlV2 @AppleSupport @120366 outlook works now! Just downloaded a new office pa,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004698,@130474 @115858 @AppleSupport ios 11 bug on camera.....apple must answer https://t.co/UdWIrJvaDo,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_007306,These boxes killing me @AppleSupport 😒 @AppleSupport Fresh outta suggestions or?,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007791,"@116333 @AppleSupport It seems like Game Center issues are not being escalated. More users reporting issues, no statement about what has hap",GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,,PROCEED
CASE_004588,Let's try this again. @AppleSupport my iPod is stuck on this screen. It won't update or restore through iTunes. Please help https://t.co/IRV,DISPLAY_TOUCH_SCREEN,BATTERY_CHARGING_POWER,APP_STORE_PURCHASES_BILLING,True,"DISPLAY_TOUCH_SCREEN, APP_STORE_PURCHASES_BILLING",ESCALATE_MULTI_ISSUE
CASE_007068,"hey @AppleSupport why does my phone keep showing i️ when i️ type the letter that comes after h in the alphabet plz fix @AppleSupport 11.0.3,",GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_005455,I wonder what these random ? marks mean. I can’t see the emoji but i definitely dont trust @AppleSupport &amp; @115858 to do another awful u,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006854,@AppleSupport https://t.co/nD489AZnJ7 @AppleSupport IPhone X ios 11 yesteday @AppleSupport I've already updated to iOS 11.1.1. the problem o,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000206,"What’s going with #iphone7plus batteries? Over the last few days my battery has been losing power, without being used much, at a rate I’ve n",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_005501,"RUS phishing for my Apple ID. @AppleSupport #scam https://t.co/fOnIw7vTaL @AppleSupport Perfect, sent you what I had. Thank you.",ACCOUNT_APPLEID_ICLOUD,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_003133,@AppleSupport volume randomly increased in my right Airpod. I have to slide over to the left to balance out the audio. Any ideas? https://t.,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_007185,"I think I’m getting sick @757907 Ugh me too, I just downed hella orange juice like I️t was gonna save me @757907 Okay this “i” shit still no",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003724,@115858 you guys need to fix texts. I’m tired of typing “i” and getting this I️ @AppleSupport That worked!! Thank you so much!!!,KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_004476,"@AppleSupport can’t use home automation based on people grayed out, any idea ? https://t.co/ERgrHrznHz @AppleSupport Hi, iOS 11, TvOS 11 (al",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003559,Hey @115858 why is everyone having issues with the capital I️? and it’s happening on twitter and now I’ve seen it on Facebook. @AppleSupport,KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_003464,@AppleSupport since getting the update my phone keeps switching itself on silent randomly...  how does this get fixed? @AppleSupport I have ,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,True,"DISPLAY_TOUCH_SCREEN, AUDIO_SOUND_SPEAKER",ESCALATE_MULTI_ISSUE
CASE_001788,@AppleSupport why can’t I control music I’m listening to from the lock screen anymore? https://t.co/Z5i6sd32SH,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_007396,Does anyone else with an iPhone have #wifi problems? It’s always “connected” but several times a day I have to turn WiFi off &amp; back on f,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_002557,"Hmm, not seeing the iPhone upgrade program pre-qualify in the Apple store app for my Tmobile phone, @AppleSupport @AppleSupport Thanks! The ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002588,"@AppleSupport is this compatible with any other apple products ex: iphone 7, ipods, ipads? https://t.co/bFLwTslmyR @AppleSupport @115858 @Ap",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004856,@AppleSupport Hi.Updated from iPhone 5 to 8 &amp; now cannot connect headphones 🎧 to 8 via Bluetooth never had probs on 5. What’s gone wrong,AUDIO_SOUND_SPEAKER,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, AUDIO_SOUND_SPEAKER",ESCALATE_MULTI_ISSUE
CASE_002970,Any help appreciated: My original @AppleSupport headphones volume control don’t work on my iPhone6s. They work on other phones so issue 1/2 ,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_004784,"Dear @AppleSupport since last ios update my iPhone has gone bit mad. 
It is now very dramatic &amp; high maintenance. I am not happy about i",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001510,@AppleSupport correct family sharing but your saying we can’t update apps cause payment details are wrong? @AppleSupport Think the issue has,APP_STORE_PURCHASES_BILLING,OS_UPDATE_SYSTEM_PERFORMANCE,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_002510,@AppleSupport any way to disable the unified media keys on High Sierra? Thanks @AppleSupport Okay thanks you,GENERAL_DEVICE_INQUIRY,APP_STORE_PURCHASES_BILLING,HOW_TO_SETTINGS_CONFIGURATION,False,,PROCEED
CASE_005580,@115858 wtf I️ this damn question box I️ keep typing 🙄🙄 https://t.co/6lZ2Icyavf,KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_005330,Apple’s iOS updated screws up my “i’s” 😒😒😒@AppleSupport stupid @AppleSupport @629332 How about u just fix it. 👌🏽 @629333 @AppleSupport I️ se,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005251,@AppleSupport Hi! Found a bug in iOS 11.1 running on iPhone X. The top part screen becomes unresponsive and unusable after ending a call htt,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_007714,"Is this a bug, @115858? Or have @118936 buttons learned how to dance? @AppleSupport https://t.co/N8OHkRrJKQ @AppleSupport Hey! It’s on iOS 1",APP_STORE_PURCHASES_BILLING,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,True,"APP_STORE_PURCHASES_BILLING, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_001217,@AppleSupport what’s happening to iPhone resetting back to lock screens??? 🤬,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005017,"A todos se les traba horrible el iPhone con el nuevo iOS, o solo a mi? 😰😡 @AppleSupport qué pasa? @AppleSupport Thanks!! 🙏🏼🙌🏼",GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002825,@AppleSupport @115858 something smells phishy. https://t.co/O4ElNtJHBD @AppleSupport Can’t tell you how many I get. 80% look authentic. @App,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007660,@AppleSupport how do you stop it changing to I.T ????? @AppleSupport Brill thanks,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,False,,PROCEED
CASE_006853,hey uh @115858 can u pls make it so that I don't have to see gd notifications for ppl reacting to things in the group chat 😩I have never onc,KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007100,Fkn iPhone battery’s are shit I was watching my battery the other day and every minute it went down 1% @115858 what the fuck @AppleSupport U,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_000531,Anyone having issues sending iMessages over Cellular Data after going to 11.0.2 @AppleSupport @AppleSupport @174420 Mine or my bf’s won’t wo,CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_006970,"i️ am SO sick and fucking TIRED of having a shitty president, presidential family, vice president, and all of the evil minions they fucking ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003220,"Unable to install iOS update. Gee, thanks @AppleSupport https://t.co/cwpy2hMLaQ @AppleSupport Thanks. That worked. Settings-General-iPhone S",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_007664,"@115858 My IPhone 7 Is stuck on a picture of my homescreen and it wont shut down no matter what I do, even when i try to force shut it down ",AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,True,"AUDIO_SOUND_SPEAKER, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_001011,All of a sudden at the 24 month mark🤔 my @AppleSupport #iphone6 started to freeze &amp; shut off randomly even when fully charged. I cant us,BATTERY_CHARGING_POWER,GENERAL_DEVICE_INQUIRY,BATTERY_CHARGING_POWER,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_007673,First I.T was the “i” glitch and now my phone keeps changing “it” to I.T @115858 wtfffff,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_007424,"My iPhone 6S+ freezes after some time, then start working normally and then freezes again, this started after I installed this latest update",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003959,haaate this new update. @AppleSupport when are we getting a new update to fix this? @AppleSupport The letter “i” doesn’t show up @AppleSuppo,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002844,Hi i'm having a hard time with my account how do i solve this? @AppleSupport @115858 https://t.co/xEajRoSzXu @AppleSupport Solved. Thank you,HOW_TO_SETTINGS_CONFIGURATION,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_003208,@AppleSupport why since the latest iOS update does my phone continuously #freeze #crash #havetoreset 😡😡,OS_UPDATE_SYSTEM_PERFORMANCE,CONNECTIVITY_WIFI_BLUETOOTH,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_000549,Ever since I downloaded the High Sierra update for my MacBook I've had nothing but problems trying to connect to the internet @115858 @Apple,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,,PROCEED
CASE_002056,😕 @AppleSupport this seems less than ideal after updating a mid 2010 MacBook Pro to High Sierra https://t.co/44xz5DZBbp @AppleSupport Just c,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002298,"Ever since I updated my phone, it’s been sooo slow and keeps crashing! @AppleSupport @AppleSupport Yes 11",OS_UPDATE_SYSTEM_PERFORMANCE,BATTERY_CHARGING_POWER,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_007255,@AppleSupport ... There won't be any issues during the installation after download if my area experiences internet outage. @AppleSupport Tha,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,CONNECTIVITY_WIFI_BLUETOOTH,False,,PROCEED
CASE_003317,Does anyone want to tell me why I just got a call from my own number? It’s not October anymore @AppleSupport stop tryna be spooky @AppleSupp,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005591,@115858 why is my iPhone requiring 3 charges per day? @AppleSupport 11.1.1. iPhone 6. Both my daughter and I are having this issue since las,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_007887,"Why is it that every time I turn on my @AppleSupport iPad does it keep notifying me of old, previously notified messages?",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007675,I use the talk-to-text function to get through my daily life but this update has rendered it essentially useless. It won’t even register the,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
