case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_003824,"Sooo why can’t I see emojis is it because I still have a 6plus? Is there another iOS update?@115858 @AppleSupport @AppleSupport I am using 11.0.3 @AppleSupport @118279 please don't update , it will broke your device",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.5959104367460971,0.8465,0.0,True,NONE,We'd be happy to help with this. We're here for you. What is the exact version of the iOS you're running? Check by tapping Settings &gt; General &gt; About. Let us know if this helps resolve the issue.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003792,Hey @AppleSupport @115858  since the last update every time I️ type the letter “I️” I️ get this *please see pic* https://t.co/k5SbJKOzsk,OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,0.571266402770482,0.8194,0.3333,True,NONE,We'd like to help get this sorted out. We're here to help. Try these steps in this article: https://t.co/xXaXeeSRt9 You're very welcome! Feel free to reach out to us again if you need us! Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004253,".@AppleSupport can we fix this, please? 
I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport Thx!",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.5261909138887719,0.8967,0.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003292,"Hey @115858 - love the new emojis but my phone is acting super slow and delayed since I updated. Help!! @AppleSupport Updated all of my apps, but haven’t restarted my phone! I’ll try that. Thank you!",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.24608979647021562,0.7907,0.0,True,NONE,We'd be happy to help with this. We're here for you. What is the exact version of the iOS you're running? Check by tapping Settings &gt; General &gt; About. Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000546,So my phone glitched and apple this is a idea u should do in the next update make that black glitched screen into the home screen so I can do two things at ones @115858 https://t.co/KzV1KIRSzt @AppleSupport No it all I had to do was click the home screen just super cool if u made a two screen @AppleSupport Ok thanks,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.9518473338459302,0.7509,0.0,True,NONE,We'd like to help get this sorted out. We'd love to help. What sort of glitches are you experiencing on your iPhone? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001314,"Seriously, @115858? I have to manually disable notifications for all apps, with the phone resetting every 4 seconds, in order to get my phone working again? It's like a really annoying game of race the clock. iOS 11 broke my iPhone X overnight. What a pain! https://t.co/dwtZImORJr @AppleSupport Thanks for the reply! Yes, I will turn them back on now then.",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.23138027572005682,0.7545,0.6667,True,NONE,We'd be happy to help with this. We're here to help. Let's work on this together. Which iOS version do you have? When did this issue begin? We don't want to have you repeat any unnecessary steps so tell us what steps you've already taken to try to resolve this issue. Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2314) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001421,@AppleSupport @115948 why can’t I add songs to “up next”,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.5417809984169589,0.7723,1.0,True,NONE,"We'd be happy to help with this. Thanks for reaching out to us today! We know how important your music is, so we'd be happy to look into what's going on. To start, can you let us know which device and software version you're experiencing this issues on? Going forward, how are you trying to add songs to your iPhone? Also, what happens when you try to add a song, do you get a particular error message? Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5418) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002353,"@AppleSupport the new iOS update makes my wifi turn on when i turned it off so its burning my battery, help? @AppleSupport This is literally the stupidest thing ever but thanks.",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.504454840788616,0.7808,0.0,True,NONE,"We'd like to help get this sorted out. Are you turning the Wi-Fi off from the Control Center? Let us know, we'd like to help. Control Center just temporarily disables it. You can learn more here: https://t.co/G7BHuQnDS6 Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005953,"Hey @115858— this new update just auto correct capitalizes random words. Like Tour. Ugh. Can you please get the whole of your capitalization issues resolved please? @AppleSupport Thanks! Yes, I’m currently on iOS 11.1.1.",KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,0.44874540910136923,0.7582,0.3333,True,NONE,"We'd like to help get this sorted out. We'd like to help. https://t.co/GDrqU22YpT Fantastic! If you have any other questions or concerns, we're here every day from 5am-8pm Pacific. Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002874,@115858 My #iphonecase broken 😣 not even a year and it has snapped on the border. Any idea about the warranty of this product @AppleSupport?😉 https://t.co/Yq1Clmat1N @AppleSupport Thanks. I will DM you shortly. 😉,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.4453462964289972,0.626,0.6667,True,NONE,"We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 You're very welcome. If you need any assistance in the future, don't hesitate to reach back out to us. We're here to help. Let us know if you have any questions along the way.",ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6260) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005239,"If @115858 does not fix this weird iOS bug soon, I️ am going to freak. @AppleSupport Thanks",GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,0.2270545028320307,0.8771,1.0,True,NONE,"We'd like to help get this sorted out. We want to help. Have you tried re-starting your device? Are you updated to iOS 11.0.3? That's great to see. If you do see it return, please send us a DM so we may better assist you. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2271) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000367,"@115858 the new update is so horribly slow and not at all even that great pls send me help or pls do something I’m going crazy. @AppleSupport 11.2 and Instagram is mad slow still also safari is acting up a lot. Literally, all of my friends who have downloaded are complaining. @AppleSupport @158701 Literally me. Ios11 is a joke. Instagram and Facebook are prob the two SLOWEST apps that don’t even load 99% of the time wtf",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.5404423844450712,0.7478,1.0,True,NONE,"We'd like to help get this sorted out. We surely want you to enjoy your device so let's work to resolve this. Which version of iOS is currently installed? Surely, thank you! Go ahead and reach out to us in DM &amp; let us know how long ago you updated to iOS 11.0.3? https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5404) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006863,"@AppleSupport Please fix sign in issue with @118721. Had to log in four times, to get it to work! @AppleSupport It was a few minutes ago. I was using my HP laptop. It did finally go through. @AppleSupport It didn't tell me it was. The log in screen kept popping up. @AppleSupport Nope @AppleSupport Thanks.",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.2514015994897785,0.786,0.0,True,NONE,"We'd like to help get this sorted out. Thanks for reaching out. We understand the importance of getting into your Mac. It looks like while you're seeing the unexpected text display, there's also a progress bar in the center. Does the progress bar move, and if so, is there any change when it's complete? Thanks for clarifying. It sounds like you power your Mac on, see the login screen, and the issue begins after logging in, while the system loads. Let's try booting your Mac into safe mode; this page explains what it does, and how to use it: https://t.co/PQ4LSYhUTY Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003866,Can you stop this I️ (a?) shit @AppleSupport @AppleSupport Thank you!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.5224228190380941,0.8315,1.0,True,NONE,We'd like to help get this sorted out. There's an update out now that fixes this issue. Make sure you have a recent update and update to 11.1.1. Let us know if that fixes the issue. https://t.co/GDrqU22YpT You're welcome. Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5224) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007173,"@AppleSupport having this box keeps coming up on my iPhone X could you please get back to me https://t.co/vP22ZDoMj6 @AppleSupport Zoom was enabled, but it only comes up every few days, I have to turn the phone off and on again for it to go",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.19548967236288498,0.7894,0.6667,True,NONE,We'd like to help get this sorted out. We can work together on this. Does this happen after using a particular app or receiving a message/alert? With Zoom enabled it lets you magnify the screen. For more info check out this article. https://t.co/1RPVaXBzYT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1955) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000181,@AppleSupport I tried everything and my phone alarms won’t go off no matter what I do help me I’m a tired College student @AppleSupport It’s been occurring for about a week and I just updated my to IOS 11 today to try to fix it and tried resetting my settings but nothing worked,OS_UPDATE_SYSTEM_PERFORMANCE,AUDIO_SOUND_SPEAKER,0.24701320710953853,0.8253,0.3333,True,NONE,"We'd like to help get this sorted out. We definitely need your alarms to work as intended, and we'll be happy to help. To start, can you tell us if this is happening to just one specific alarm, or is this happening to all the alarms you've set? Can you also tell us which iOS device you're using? https://t.co/GDrqU22YpT We're glad to hear rebooting helped with this. If it happens again, or you have any other concerns, please don't hesitate to reach back out to us. Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
